Date,BOVA11.SA,SMAL11.SA,IVVB11.SA,PETR4.SA,VALE3.SA,ITUB4.SA,SPY,QQQ,IWM,EEM,GLD,TLT,BTC-USD,ETH-USD,BNB-USD,SOL-USD,ADA-USD
2023-02-14,104.43000030517578,92.04000091552734,236.5,15.587522506713867,68.30081176757812,19.907114028930664,397.82867431640625,301.70550537109375,186.0150146484375,38.10191345214844,172.61000061035156,93.3771743774414,22220.8046875,1556.8751220703125,296.120361328125,21.824953079223633,0.3864409923553467
2023-02-15,106.05000305175781,93.5,240.0,15.610875129699707,69.79073333740234,20.201419830322266,399.1205139160156,304.016845703125,187.89923095703125,37.78165054321289,170.88999938964844,92.50642395019531,24307.841796875,1673.7459716796875,317.1692199707031,23.883901596069336,0.4181149899959564
2023-02-16,106.5,93.0999984741211,235.4499969482422,15.675092697143555,69.9397201538086,20.352354049682617,393.6250915527344,298.31219482421875,186.1020050048828,37.791072845458984,170.75,91.19583892822266,23623.474609375,1640.067626953125,304.7637023925781,22.285951614379883,0.38790199160575867
2023-02-17,105.55999755859375,92.80000305175781,233.0,15.435734748840332,69.03007507324219,20.284433364868164,392.6417541503906,296.2074279785156,186.61410522460938,37.37661361694336,171.25999450683594,91.90496826171875,24565.6015625,1694.7833251953125,313.37799072265625,23.166757583618164,0.4039430022239685
2023-02-18,,,,,,,,,,,,,24641.27734375,1691.8194580078125,316.6827087402344,23.478591918945312,0.40633100271224976
2023-02-19,,,,,,,,,,,,,24327.642578125,1681.4361572265625,311.93585205078125,24.84075164794922,0.4001069962978363
2023-02-20,,,,,,,,,,,,,24829.1484375,1702.6751708984375,315.37744140625,26.181386947631836,0.40400299429893494
2023-02-21,,,,,,,384.7649841308594,289.19464111328125,181.1063995361328,36.905635833740234,170.6199951171875,90.11857604980469,24436.353515625,1658.036376953125,311.4720153808594,24.948558807373047,0.3924170136451721
2023-02-22,103.5999984741211,91.0,228.0,15.03874683380127,68.50469207763672,19.907114028930664,384.2347106933594,289.4110107421875,181.59922790527344,36.72666549682617,169.66000366210938,90.94447326660156,24188.84375,1643.231689453125,312.7811279296875,24.18134880065918,0.38892099261283875
2023-02-23,104.1500015258789,90.80000305175781,228.0,15.49995231628418,68.18318939208984,19.982582092285156,386.27862548828125,291.9388427734375,182.8939971923828,36.905635833740234,169.57000732421875,91.83317565917969,23947.4921875,1651.0738525390625,308.533935546875,23.900800704956055,0.3830229938030243
2023-02-24,102.37999725341797,90.69999694824219,229.0,15.12048053741455,66.6854248046875,19.37133026123047,382.1522521972656,287.0505065917969,181.18373107910156,36.07672119140625,168.35000610351562,90.63925170898438,23198.126953125,1608.3731689453125,302.0537109375,23.053035736083984,0.3658190071582794
2023-02-25,,,,,,,,,,,,,23175.375,1594.9149169921875,302.3846130371094,22.523399353027344,0.3623639941215515
